date,country,state,lat,long,confirmed,confirmed_new,deaths,deaths_new,recovered,recovered_new
2020-01-22,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-01-23,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-01-24,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-01-25,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-01-26,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-01-27,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-01-28,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-01-29,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-01-30,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-01-31,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-01,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-02,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-03,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-04,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-05,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-06,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-07,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-08,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-09,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-10,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-11,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-12,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-13,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-14,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-15,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-16,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-17,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-18,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-19,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-20,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-21,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-22,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-23,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-24,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-25,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-26,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-27,canada,quebec,52.9399,-73.5491,0,0,0,0,0.0,0.0
2020-02-28,canada,quebec,52.9399,-73.5491,1,1,0,0,0.0,0.0
2020-02-29,canada,quebec,52.9399,-73.5491,1,0,0,0,0.0,0.0
2020-03-01,canada,quebec,52.9399,-73.5491,1,0,0,0,0.0,0.0
2020-03-02,canada,quebec,52.9399,-73.5491,1,0,0,0,0.0,0.0
2020-03-03,canada,quebec,52.9399,-73.5491,1,0,0,0,0.0,0.0
2020-03-04,canada,quebec,52.9399,-73.5491,1,0,0,0,0.0,0.0
2020-03-05,canada,quebec,52.9399,-73.5491,2,1,0,0,0.0,0.0
2020-03-06,canada,quebec,52.9399,-73.5491,2,0,0,0,0.0,0.0
2020-03-07,canada,quebec,52.9399,-73.5491,3,1,0,0,0.0,0.0
2020-03-08,canada,quebec,52.9399,-73.5491,4,1,0,0,0.0,0.0
2020-03-09,canada,quebec,52.9399,-73.5491,4,0,0,0,0.0,0.0
2020-03-10,canada,quebec,52.9399,-73.5491,4,0,0,0,0.0,0.0
2020-03-11,canada,quebec,52.9399,-73.5491,8,4,0,0,0.0,0.0
2020-03-12,canada,quebec,52.9399,-73.5491,9,1,0,0,0.0,0.0
