date,country,state,lat,long,confirmed,confirmed_new,deaths,deaths_new,recovered,recovered_new
2020-01-22,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-01-23,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-01-24,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-01-25,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-01-26,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-01-27,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-01-28,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-01-29,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-01-30,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-01-31,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-01,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-02,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-03,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-04,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-05,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-06,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-07,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-08,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-09,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-10,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-11,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-12,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-13,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-14,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-15,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-16,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-17,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-18,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-19,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-20,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-21,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-22,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-23,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-24,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-25,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-26,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-27,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-28,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-02-29,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-03-01,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-03-02,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-03-03,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-03-04,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-03-05,canada,alberta,53.9333,-116.5765,0,0,0,0,0.0,0.0
2020-03-06,canada,alberta,53.9333,-116.5765,1,1,0,0,0.0,0.0
2020-03-07,canada,alberta,53.9333,-116.5765,2,1,0,0,0.0,0.0
