date,country,state,lat,long,confirmed,confirmed_new,deaths,deaths_new,recovered,recovered_new
2020-01-22,china,macau,22.1667,113.55,1,1,0,0,0.0,0.0
2020-01-23,china,macau,22.1667,113.55,2,1,0,0,0.0,0.0
2020-01-24,china,macau,22.1667,113.55,2,0,0,0,0.0,0.0
2020-01-25,china,macau,22.1667,113.55,2,0,0,0,0.0,0.0
2020-01-26,china,macau,22.1667,113.55,5,3,0,0,0.0,0.0
2020-01-27,china,macau,22.1667,113.55,6,1,0,0,0.0,0.0
2020-01-28,china,macau,22.1667,113.55,7,1,0,0,0.0,0.0
2020-01-29,china,macau,22.1667,113.55,7,0,0,0,0.0,0.0
2020-01-30,china,macau,22.1667,113.55,7,0,0,0,0.0,0.0
2020-01-31,china,macau,22.1667,113.55,7,0,0,0,0.0,0.0
2020-02-01,china,macau,22.1667,113.55,7,0,0,0,0.0,0.0
2020-02-02,china,macau,22.1667,113.55,8,1,0,0,0.0,0.0
2020-02-03,china,macau,22.1667,113.55,8,0,0,0,0.0,0.0
2020-02-04,china,macau,22.1667,113.55,10,2,0,0,0.0,0.0
2020-02-05,china,macau,22.1667,113.55,10,0,0,0,0.0,0.0
2020-02-06,china,macau,22.1667,113.55,10,0,0,0,1.0,1.0
2020-02-07,china,macau,22.1667,113.55,10,0,0,0,1.0,0.0
2020-02-08,china,macau,22.1667,113.55,10,0,0,0,1.0,0.0
2020-02-09,china,macau,22.1667,113.55,10,0,0,0,1.0,0.0
2020-02-10,china,macau,22.1667,113.55,10,0,0,0,1.0,0.0
2020-02-11,china,macau,22.1667,113.55,10,0,0,0,1.0,0.0
2020-02-12,china,macau,22.1667,113.55,10,0,0,0,2.0,1.0
2020-02-13,china,macau,22.1667,113.55,10,0,0,0,3.0,1.0
2020-02-14,china,macau,22.1667,113.55,10,0,0,0,3.0,0.0
2020-02-15,china,macau,22.1667,113.55,10,0,0,0,3.0,0.0
2020-02-16,china,macau,22.1667,113.55,10,0,0,0,5.0,2.0
2020-02-17,china,macau,22.1667,113.55,10,0,0,0,5.0,0.0
2020-02-18,china,macau,22.1667,113.55,10,0,0,0,5.0,0.0
2020-02-19,china,macau,22.1667,113.55,10,0,0,0,5.0,0.0
2020-02-20,china,macau,22.1667,113.55,10,0,0,0,6.0,1.0
2020-02-21,china,macau,22.1667,113.55,10,0,0,0,6.0,0.0
2020-02-22,china,macau,22.1667,113.55,10,0,0,0,6.0,0.0
2020-02-23,china,macau,22.1667,113.55,10,0,0,0,6.0,0.0
2020-02-24,china,macau,22.1667,113.55,10,0,0,0,6.0,0.0
