date,country,state,lat,long,confirmed,confirmed_new,deaths,deaths_new,recovered,recovered_new
2020-01-22,china,beijing,40.1824,116.4142,14,14,0,0,0.0,0.0
2020-01-23,china,beijing,40.1824,116.4142,22,8,0,0,0.0,0.0
2020-01-24,china,beijing,40.1824,116.4142,36,14,0,0,1.0,1.0
2020-01-25,china,beijing,40.1824,116.4142,41,5,0,0,2.0,1.0
2020-01-26,china,beijing,40.1824,116.4142,68,27,0,0,2.0,0.0
2020-01-27,china,beijing,40.1824,116.4142,80,12,1,1,2.0,0.0
2020-01-28,china,beijing,40.1824,116.4142,91,11,1,0,4.0,2.0
2020-01-29,china,beijing,40.1824,116.4142,111,20,1,0,4.0,0.0
2020-01-30,china,beijing,40.1824,116.4142,114,3,1,0,4.0,0.0
2020-01-31,china,beijing,40.1824,116.4142,139,25,1,0,5.0,1.0
2020-02-01,china,beijing,40.1824,116.4142,168,29,1,0,9.0,4.0
2020-02-02,china,beijing,40.1824,116.4142,191,23,1,0,9.0,0.0
2020-02-03,china,beijing,40.1824,116.4142,212,21,1,0,12.0,3.0
2020-02-04,china,beijing,40.1824,116.4142,228,16,1,0,23.0,11.0
2020-02-05,china,beijing,40.1824,116.4142,253,25,1,0,24.0,1.0
2020-02-06,china,beijing,40.1824,116.4142,274,21,1,0,31.0,7.0
2020-02-07,china,beijing,40.1824,116.4142,297,23,1,0,33.0,2.0
2020-02-08,china,beijing,40.1824,116.4142,315,18,2,1,34.0,1.0
2020-02-09,china,beijing,40.1824,116.4142,326,11,2,0,37.0,3.0
2020-02-10,china,beijing,40.1824,116.4142,337,11,2,0,44.0,7.0
2020-02-11,china,beijing,40.1824,116.4142,342,5,3,1,48.0,4.0
2020-02-12,china,beijing,40.1824,116.4142,352,10,3,0,56.0,8.0
2020-02-13,china,beijing,40.1824,116.4142,366,14,3,0,69.0,13.0
2020-02-14,china,beijing,40.1824,116.4142,372,6,3,0,80.0,11.0
2020-02-15,china,beijing,40.1824,116.4142,375,3,4,1,98.0,18.0
2020-02-16,china,beijing,40.1824,116.4142,380,5,4,0,108.0,10.0
2020-02-17,china,beijing,40.1824,116.4142,381,1,4,0,114.0,6.0
