country,date,confirmed,deaths,recovered,confirmed_new,deaths_new,recovered_new,lat,long
singapore,2020-01-22,0,0,0.0,0,0,0.0,1.2833,103.8333
singapore,2020-01-23,1,0,0.0,1,0,0.0,1.2833,103.8333
singapore,2020-01-24,3,0,0.0,2,0,0.0,1.2833,103.8333
singapore,2020-01-25,3,0,0.0,0,0,0.0,1.2833,103.8333
singapore,2020-01-26,4,0,0.0,1,0,0.0,1.2833,103.8333
singapore,2020-01-27,5,0,0.0,1,0,0.0,1.2833,103.8333
singapore,2020-01-28,7,0,0.0,2,0,0.0,1.2833,103.8333
singapore,2020-01-29,7,0,0.0,0,0,0.0,1.2833,103.8333
singapore,2020-01-30,10,0,0.0,3,0,0.0,1.2833,103.8333
singapore,2020-01-31,13,0,0.0,3,0,0.0,1.2833,103.8333
singapore,2020-02-01,16,0,0.0,3,0,0.0,1.2833,103.8333
singapore,2020-02-02,18,0,0.0,2,0,0.0,1.2833,103.8333
singapore,2020-02-03,18,0,0.0,0,0,0.0,1.2833,103.8333
singapore,2020-02-04,24,0,0.0,6,0,0.0,1.2833,103.8333
singapore,2020-02-05,28,0,0.0,4,0,0.0,1.2833,103.8333
singapore,2020-02-06,28,0,0.0,0,0,0.0,1.2833,103.8333
singapore,2020-02-07,30,0,0.0,2,0,0.0,1.2833,103.8333
singapore,2020-02-08,33,0,2.0,3,0,2.0,1.2833,103.8333
singapore,2020-02-09,40,0,2.0,7,0,0.0,1.2833,103.8333
singapore,2020-02-10,45,0,2.0,5,0,0.0,1.2833,103.8333
singapore,2020-02-11,47,0,9.0,2,0,7.0,1.2833,103.8333
singapore,2020-02-12,50,0,15.0,3,0,6.0,1.2833,103.8333
singapore,2020-02-13,58,0,15.0,8,0,0.0,1.2833,103.8333
singapore,2020-02-14,67,0,17.0,9,0,2.0,1.2833,103.8333
singapore,2020-02-15,72,0,18.0,5,0,1.0,1.2833,103.8333
singapore,2020-02-16,75,0,18.0,3,0,0.0,1.2833,103.8333
singapore,2020-02-17,77,0,24.0,2,0,6.0,1.2833,103.8333
singapore,2020-02-18,81,0,29.0,4,0,5.0,1.2833,103.8333
singapore,2020-02-19,84,0,34.0,3,0,5.0,1.2833,103.8333
singapore,2020-02-20,84,0,34.0,0,0,0.0,1.2833,103.8333
singapore,2020-02-21,85,0,37.0,1,0,3.0,1.2833,103.8333
singapore,2020-02-22,85,0,37.0,0,0,0.0,1.2833,103.8333
singapore,2020-02-23,89,0,51.0,4,0,14.0,1.2833,103.8333
singapore,2020-02-24,89,0,51.0,0,0,0.0,1.2833,103.8333
singapore,2020-02-25,91,0,53.0,2,0,2.0,1.2833,103.8333
singapore,2020-02-26,93,0,62.0,2,0,9.0,1.2833,103.8333
singapore,2020-02-27,93,0,62.0,0,0,0.0,1.2833,103.8333
singapore,2020-02-28,93,0,62.0,0,0,0.0,1.2833,103.8333
singapore,2020-02-29,102,0,72.0,9,0,10.0,1.2833,103.8333
singapore,2020-03-01,106,0,72.0,4,0,0.0,1.2833,103.8333
singapore,2020-03-02,108,0,78.0,2,0,6.0,1.2833,103.8333
singapore,2020-03-03,110,0,78.0,2,0,0.0,1.2833,103.8333
singapore,2020-03-04,110,0,78.0,0,0,0.0,1.2833,103.8333
singapore,2020-03-05,117,0,78.0,7,0,0.0,1.2833,103.8333
singapore,2020-03-06,130,0,78.0,13,0,0.0,1.2833,103.8333
singapore,2020-03-07,138,0,78.0,8,0,0.0,1.2833,103.8333
singapore,2020-03-08,150,0,78.0,12,0,0.0,1.2833,103.8333
singapore,2020-03-09,150,0,78.0,0,0,0.0,1.2833,103.8333
singapore,2020-03-10,160,0,78.0,10,0,0.0,1.2833,103.8333
singapore,2020-03-11,178,0,96.0,18,0,18.0,1.2833,103.8333
singapore,2020-03-12,178,0,96.0,0,0,0.0,1.2833,103.8333
singapore,2020-03-13,200,0,97.0,22,0,1.0,1.2833,103.8333
singapore,2020-03-14,212,0,105.0,12,0,8.0,1.2833,103.8333
singapore,2020-03-15,226,0,105.0,14,0,0.0,1.2833,103.8333
singapore,2020-03-16,243,0,109.0,17,0,4.0,1.2833,103.8333
singapore,2020-03-17,266,0,114.0,23,0,5.0,1.2833,103.8333
singapore,2020-03-18,313,0,114.0,47,0,0.0,1.2833,103.8333
singapore,2020-03-19,345,0,114.0,32,0,0.0,1.2833,103.8333
singapore,2020-03-20,385,0,124.0,40,0,10.0,1.2833,103.8333
singapore,2020-03-21,432,2,140.0,47,2,16.0,1.2833,103.8333
singapore,2020-03-22,455,2,144.0,23,0,4.0,1.2833,103.8333
singapore,2020-03-23,509,2,144.0,54,0,0.0,1.2833,103.8333
singapore,2020-03-24,558,2,156.0,49,0,12.0,1.2833,103.8333
singapore,2020-03-25,631,2,160.0,73,0,4.0,1.2833,103.8333
singapore,2020-03-26,683,2,172.0,52,0,12.0,1.2833,103.8333
singapore,2020-03-27,732,2,183.0,49,0,11.0,1.2833,103.8333
singapore,2020-03-28,802,2,198.0,70,0,15.0,1.2833,103.8333
singapore,2020-03-29,844,3,212.0,42,1,14.0,1.2833,103.8333
singapore,2020-03-30,879,3,228.0,35,0,16.0,1.2833,103.8333
singapore,2020-03-31,926,3,240.0,47,0,12.0,1.2833,103.8333
singapore,2020-04-01,1000,3,245.0,74,0,5.0,1.2833,103.8333
singapore,2020-04-02,1049,4,266.0,49,1,21.0,1.2833,103.8333
